"nom.size","an","N","T","omega"
0.048,0.3,100,10,0.212345714455155
0.048,0.4,100,10,0.212345714455155
0.052,0.05,100,10,0.200121703987185
0.048,0.1,100,10,0.200121703987185
0.048,0.15,100,10,0.200121703987185
0.048,0.2,100,10,0.200121703987185
0.048,0.3,100,10,0.200121703987185
0.048,0.4,100,10,0.200121703987185
0.042,0.05,100,10,0.308537538725987
0.042,0.1,100,10,0.308537538725987
0.04,0.15,100,10,0.308537538725987
0.04,0.2,100,10,0.308537538725987
0.04,0.3,100,10,0.308537538725987
0.04,0.4,100,10,0.308537538725987
0.03,0.05,100,10,0.2816308311286
0.03,0.1,100,10,0.2816308311286
0.03,0.15,100,10,0.2816308311286
0.03,0.2,100,10,0.2816308311286
0.03,0.3,100,10,0.2816308311286
0.028,0.4,100,10,0.2816308311286
0.038,0.05,100,10,0.420949092970802
0.038,0.1,100,10,0.420949092970802
0.038,0.15,100,10,0.420949092970802
0.038,0.2,100,10,0.420949092970802
0.038,0.3,100,10,0.420949092970802
0.038,0.4,100,10,0.420949092970802
0.044,0.05,100,10,0.324460445963711
0.044,0.1,100,10,0.324460445963711
0.044,0.15,100,10,0.324460445963711
0.04,0.2,100,10,0.324460445963711
0.04,0.3,100,10,0.324460445963711
0.04,0.4,100,10,0.324460445963711
0.05,0.05,500,2,0.158655253931457
0.05,0.1,500,2,0.158655253931457
0.05,0.15,500,2,0.158655253931457
0.05,0.2,500,2,0.158655253931457
0.044,0.3,500,2,0.158655253931457
0.042,0.4,500,2,0.158655253931457
0.068,0.05,500,2,0.171334064535881
0.068,0.1,500,2,0.171334064535881
0.068,0.15,500,2,0.171334064535881
0.066,0.2,500,2,0.171334064535881
0.066,0.3,500,2,0.171334064535881
0.062,0.4,500,2,0.171334064535881
0.05,0.05,500,2,0.212345714455155
0.05,0.1,500,2,0.212345714455155
0.044,0.15,500,2,0.212345714455155
0.044,0.2,500,2,0.212345714455155
0.042,0.3,500,2,0.212345714455155
0.038,0.4,500,2,0.212345714455155
0.066,0.05,500,2,0.200121703987185
0.064,0.1,500,2,0.200121703987185
0.062,0.15,500,2,0.200121703987185
0.062,0.2,500,2,0.200121703987185
0.06,0.3,500,2,0.200121703987185
0.06,0.4,500,2,0.200121703987185
0.038,0.05,500,2,0.308537538725987
0.032,0.1,500,2,0.308537538725987
0.032,0.15,500,2,0.308537538725987
0.028,0.2,500,2,0.308537538725987
0.026,0.3,500,2,0.308537538725987
0.024,0.4,500,2,0.308537538725987
0.046,0.05,500,2,0.2816308311286
0.044,0.1,500,2,0.2816308311286
0.044,0.15,500,2,0.2816308311286
0.044,0.2,500,2,0.2816308311286
0.044,0.3,500,2,0.2816308311286
0.042,0.4,500,2,0.2816308311286
0.062,0.05,500,2,0.420949092970802
0.058,0.1,500,2,0.420949092970802
0.054,0.15,500,2,0.420949092970802
0.054,0.2,500,2,0.420949092970802
0.05,0.3,500,2,0.420949092970802
0.042,0.4,500,2,0.420949092970802
0.058,0.05,500,2,0.324460445963711
0.048,0.1,500,2,0.324460445963711
0.048,0.15,500,2,0.324460445963711
0.048,0.2,500,2,0.324460445963711
0.044,0.3,500,2,0.324460445963711
0.042,0.4,500,2,0.324460445963711
0.06,0.05,500,5,0.158655253931457
0.058,0.1,500,5,0.158655253931457
0.058,0.15,500,5,0.158655253931457
0.054,0.2,500,5,0.158655253931457
0.05,0.3,500,5,0.158655253931457
0.05,0.4,500,5,0.158655253931457
0.05,0.05,500,5,0.171334064535881
0.05,0.1,500,5,0.171334064535881
0.05,0.15,500,5,0.171334064535881
0.05,0.2,500,5,0.171334064535881
0.05,0.3,500,5,0.171334064535881
0.046,0.4,500,5,0.171334064535881
0.074,0.05,500,5,0.212345714455155
0.074,0.1,500,5,0.212345714455155
0.074,0.15,500,5,0.212345714455155
0.072,0.2,500,5,0.212345714455155
0.072,0.3,500,5,0.212345714455155
0.072,0.4,500,5,0.212345714455155
0.046,0.05,500,5,0.200121703987185
0.046,0.1,500,5,0.200121703987185
0.046,0.15,500,5,0.200121703987185
0.046,0.2,500,5,0.200121703987185
0.046,0.3,500,5,0.200121703987185
0.046,0.4,500,5,0.200121703987185
0.034,0.05,500,5,0.308537538725987
0.034,0.1,500,5,0.308537538725987
0.034,0.15,500,5,0.308537538725987
0.032,0.2,500,5,0.308537538725987
0.032,0.3,500,5,0.308537538725987
0.032,0.4,500,5,0.308537538725987
0.054,0.05,500,5,0.2816308311286
0.052,0.1,500,5,0.2816308311286
0.05,0.15,500,5,0.2816308311286
0.05,0.2,500,5,0.2816308311286
0.048,0.3,500,5,0.2816308311286
0.046,0.4,500,5,0.2816308311286
0.034,0.05,500,5,0.420949092970802
0.034,0.1,500,5,0.420949092970802
0.032,0.15,500,5,0.420949092970802
0.032,0.2,500,5,0.420949092970802
0.032,0.3,500,5,0.420949092970802
0.032,0.4,500,5,0.420949092970802
0.042,0.05,500,5,0.324460445963711
0.042,0.1,500,5,0.324460445963711
0.042,0.15,500,5,0.324460445963711
0.04,0.2,500,5,0.324460445963711
0.038,0.3,500,5,0.324460445963711
0.036,0.4,500,5,0.324460445963711
0.04,0.05,500,10,0.158655253931457
0.04,0.1,500,10,0.158655253931457
0.04,0.15,500,10,0.158655253931457
0.04,0.2,500,10,0.158655253931457
0.04,0.3,500,10,0.158655253931457
0.04,0.4,500,10,0.158655253931457
0.038,0.05,500,10,0.171334064535881
0.036,0.1,500,10,0.171334064535881
0.036,0.15,500,10,0.171334064535881
0.036,0.2,500,10,0.171334064535881
0.036,0.3,500,10,0.171334064535881
0.036,0.4,500,10,0.171334064535881
0.042,0.05,500,10,0.212345714455155
0.042,0.1,500,10,0.212345714455155
0.042,0.15,500,10,0.212345714455155
0.042,0.2,500,10,0.212345714455155
0.04,0.3,500,10,0.212345714455155
0.04,0.4,500,10,0.212345714455155
0.034,0.05,500,10,0.200121703987185
0.034,0.1,500,10,0.200121703987185
0.034,0.15,500,10,0.200121703987185
0.034,0.2,500,10,0.200121703987185
0.034,0.3,500,10,0.200121703987185
0.034,0.4,500,10,0.200121703987185
0.056,0.05,500,10,0.308537538725987
0.056,0.1,500,10,0.308537538725987
0.056,0.15,500,10,0.308537538725987
0.056,0.2,500,10,0.308537538725987
0.056,0.3,500,10,0.308537538725987
0.056,0.4,500,10,0.308537538725987
0.044,0.05,500,10,0.2816308311286
0.044,0.1,500,10,0.2816308311286
0.044,0.15,500,10,0.2816308311286
0.044,0.2,500,10,0.2816308311286
0.044,0.3,500,10,0.2816308311286
0.044,0.4,500,10,0.2816308311286
0.032,0.05,500,10,0.420949092970802
0.032,0.1,500,10,0.420949092970802
0.032,0.15,500,10,0.420949092970802
0.032,0.2,500,10,0.420949092970802
0.032,0.3,500,10,0.420949092970802
0.032,0.4,500,10,0.420949092970802
0.044,0.05,500,10,0.324460445963711
0.042,0.1,500,10,0.324460445963711
0.042,0.15,500,10,0.324460445963711
0.042,0.2,500,10,0.324460445963711
0.042,0.3,500,10,0.324460445963711
0.042,0.4,500,10,0.324460445963711
